nose-x,nose-y,nose-p,left_eye-x,left_eye-y,left_eye-p,right_eye-x,right_eye-y,right_eye-p,left_ear-x,left_ear-y,left_ear-p,right_ear-x,right_ear-y,right_ear-p,left_shoulder-x,left_shoulder-y,left_shoulder-p,right_shoulder-x,right_shoulder-y,right_shoulder-p,left_elbow-x,left_elbow-y,left_elbow-p,right_elbow-x,right_elbow-y,right_elbow-p,left_wrist-x,left_wrist-y,left_wrist-p,right_wrist-x,right_wrist-y,right_wrist-p,left_hip-x,left_hip-y,left_hip-p,right_hip-x,right_hip-y,right_hip-p,left_knee-x,left_knee-y,left_knee-p,right_knee-x,right_knee-y,right_knee-p,left_ankle-x,left_ankle-y,left_ankle-p,right_ankle-x,right_ankle-y,right_ankle-p,camera-position,subject-position,model,date,frame-id,class
0.5110647,0.44839457,0.7500381,0.5641276,0.4067555,0.5152112,0.45682433,0.40475458,0.6279183,0.6249277,0.45873764,0.63623166,0.38641465,0.45498064,0.52616,0.7664939,0.75977653,0.66715664,0.23517706,0.7643859,0.5949476,0.97408766,1.0035412,0.03924969,0.01218356,0.98547,0.038271923,0.59551793,0.56994027,0.018871838,0.14681172,0.4247386,0.005913866,0.79158294,1.0179924,0.04350726,0.2625585,1.0210013,0.020136032,0.78541934,0.7753082,0.024217907,0.4659988,0.87116337,0.028833183,0.5512681,0.5469949,0.026464522,0.5870486,0.45258045,0.022303231,frontal,sitting,movenet_thunder,1705583400,0779a7c3-6ead-4994-9609-b43a29acafda,center
0.42200005,0.44575474,0.5741371,0.45242733,0.3906411,0.33874038,0.3683515,0.4404922,0.58859265,0.55319935,0.4109845,0.7064149,0.33530965,0.52485794,0.53205657,0.7814528,0.75337553,0.72169554,0.2558033,0.7491619,0.66672564,0.8627856,0.8690325,0.023447368,0.15634924,0.8683415,0.029230291,0.57944053,0.5690235,0.009991882,0.3276882,0.52089375,0.023543734,0.8117549,0.991052,0.045461815,0.72926325,1.0284462,0.036669582,0.8019105,0.77423495,0.039342847,0.52261055,0.8748639,0.05803335,0.52294487,0.51732534,0.035747685,0.024112232,0.998082,0.07810877,frontal,sitting,movenet_thunder,1705583402,8367f415-8936-48e2-8fee-2cfc90bc69a4,right
0.5453394,0.44236302,0.5714161,0.5990735,0.40744436,0.6493303,0.4954563,0.3984307,0.71187574,0.6546303,0.4701064,0.53908163,0.42017788,0.44992417,0.5248042,0.79094535,0.7697325,0.7732072,0.25750864,0.74485993,0.59149694,0.9736414,1.0033937,0.02806109,0.1431904,0.87517416,0.048496105,0.63886756,0.51279485,0.01969127,0.0941716,0.8672765,0.06541877,0.84273857,0.9911429,0.047754038,0.28032416,0.91303504,0.009943655,0.80477464,0.78194124,0.027031202,0.4916728,0.86958414,0.031004716,0.58317214,0.7233802,0.01664263,0.6203302,0.45852077,0.03301756,frontal,sitting,movenet_thunder,1705583404,04edb00d-0147-4acb-9326-6202151db6f7,center
0.598541,0.46029449,0.5228302,0.65840006,0.46374747,0.4469137,0.57350063,0.4022463,0.7187755,0.6898488,0.546598,0.56645304,0.474164,0.4235708,0.50132513,0.76693654,0.7726196,0.7343761,0.24691151,0.73978317,0.60827726,0.71614426,0.48498043,0.032732155,0.1150844,0.8748614,0.031909972,0.6456896,0.6212132,0.013975173,0.18939961,0.44797543,0.0022271625,0.7893087,1.0211356,0.051905673,0.18964946,0.9958715,0.032446615,0.7994865,0.7803419,0.031855173,0.4003985,0.9988077,0.021589423,0.97187626,0.9924996,0.04409823,0.99441034,0.99836963,0.039556853,frontal,sitting,movenet_thunder,1705583406,e3bab8f8-b53b-43de-bd72-594b4b7ced1a,left
0.5071718,0.4503481,0.7246109,0.56232464,0.407519,0.52512944,0.45551026,0.40727055,0.44550407,0.62744945,0.45765072,0.68099487,0.39062554,0.45514938,0.5800101,0.7782405,0.76455826,0.71780294,0.23702139,0.75850993,0.6851992,0.84722054,0.8669479,0.0192289,0.0149026755,0.98246163,0.030085688,0.6057878,0.59394765,0.0143480385,0.1749646,0.4349241,0.006115424,0.7916773,1.0184829,0.04149256,0.009243653,0.9943119,0.03658633,0.80034316,0.77810246,0.022405379,0.53090906,0.8615418,0.028139763,0.5530593,0.5668108,0.02425146,0.58662117,0.4518153,0.020147203,frontal,sitting,movenet_thunder,1705583408,bbb8e40f-3e6c-40bd-b39d-0731a6c87265,center
0.59008545,0.47810796,0.58242273,0.65126085,0.4752807,0.5677513,0.5646229,0.4192071,0.6536619,0.6881821,0.55702055,0.5831158,0.47552344,0.42868233,0.63597465,0.779085,0.775385,0.76548177,0.24793805,0.7383222,0.5810544,0.74916476,0.4284915,0.05407141,0.12855197,0.87342453,0.03346468,0.65799475,0.6057379,0.026921298,0.18703121,0.45930222,0.0025620866,0.8055419,1.0201612,0.051229596,0.20416573,0.924338,0.030060105,0.80280864,0.7840527,0.017798387,0.46262413,0.9912114,0.025159208,0.9717034,0.9925235,0.0458329,0.99367875,0.99879164,0.04145635,frontal,sitting,movenet_thunder,1705583413,2d5c41e6-968b-4665-9c59-6ed35c2daf6d,left
0.50532866,0.4590274,0.73848104,0.56288177,0.41382596,0.59009093,0.45731702,0.4114907,0.72304976,0.6298696,0.46038336,0.7609678,0.39432314,0.4554422,0.6395239,0.7780466,0.7630458,0.7139114,0.24044463,0.7545688,0.68530214,0.8506094,0.86909544,0.01938743,0.014421359,0.8532654,0.025180131,0.6088264,0.59020376,0.02031596,0.14795391,0.4344408,0.005165016,0.80648327,1.0146933,0.047319386,0.022880096,0.87728035,0.033054113,0.80064434,0.77618206,0.020801319,0.5337336,0.85950947,0.04041127,0.5525252,0.5698063,0.029012583,0.5867129,0.45116386,0.021381056,frontal,sitting,movenet_thunder,1705583415,a6f96fea-6f8e-4e7e-8300-d7ff19e60c68,center
0.42415226,0.4633656,0.5786471,0.44938347,0.40466,0.5258966,0.36697686,0.46136397,0.658526,0.55052173,0.41266453,0.6508092,0.33680725,0.541196,0.47279522,0.78328544,0.75060785,0.67069644,0.26547155,0.75218713,0.6711395,0.8649158,0.8726456,0.019474607,0.20356521,0.7673489,0.013219307,0.5833175,0.6629691,0.019197267,0.010305438,0.808193,0.054741964,0.8261371,0.9950606,0.039008696,0.033554904,0.39169163,0.07558936,0.0010598823,0.8879454,0.05664623,0.548054,0.87492156,0.052406806,0.42722788,0.58801776,0.04767961,0.025578693,0.99711704,0.07745271,frontal,sitting,movenet_thunder,1705583417,a1aa22ec-ce85-4057-944b-3766e8aaa5c3,right
0.5388333,0.45393458,0.6595975,0.593796,0.41470882,0.64158905,0.49008787,0.40760198,0.5099578,0.6515523,0.46897823,0.6509293,0.41563448,0.4505728,0.5828493,0.78271216,0.7690231,0.7509161,0.24970874,0.7477484,0.6487307,0.8050728,0.76336026,0.0056653586,0.1608288,0.8733136,0.026604794,0.60507345,0.59370685,0.018445514,0.048197456,0.42812964,0.02475115,0.82308114,1.0152546,0.04681102,0.32101968,1.020126,0.018162373,0.8012412,0.7785581,0.026791526,0.49290672,0.8726079,0.019740809,0.58486396,0.7251562,0.012338006,0.62307453,0.4708989,0.034666754,frontal,sitting,movenet_thunder,1705583419,17e0aba1-d1df-4150-8757-39906dfe0064,center
0.5840504,0.48252788,0.46793026,0.6473759,0.47371885,0.6704896,0.5589591,0.42020813,0.48966214,0.68353516,0.5520439,0.64173704,0.47283223,0.42808047,0.6896826,0.7724888,0.77194,0.7605139,0.24746618,0.742166,0.5850425,0.70284975,0.5002637,0.042266916,0.13383847,0.8741245,0.054396354,0.64018095,0.6402182,0.01309463,0.13913597,0.79020894,0.049753446,0.80702573,1.0181354,0.04755038,0.18724503,1.0148394,0.034856126,0.80033404,0.7800903,0.03370004,0.49738973,0.8666888,0.018573944,0.97166413,0.9921932,0.045734033,0.5850986,1.0406169,0.0051530455,frontal,sitting,movenet_thunder,1705583423,7ee54cbb-349c-4e01-8e29-b80ffc09c720,left
0.51261646,0.45345002,0.55743164,0.5666046,0.4127308,0.6818023,0.46251875,0.40847573,0.63861233,0.6319368,0.46121237,0.7521919,0.3965493,0.45797443,0.68011403,0.7805753,0.7639247,0.7502477,0.24191235,0.7553229,0.67607945,0.97407436,1.0057887,0.028026544,0.020659996,0.9731064,0.027544886,0.6085771,0.55218816,0.021465618,0.17195201,0.42523456,0.005069555,0.8075708,1.0182072,0.03863258,0.009928452,0.9920148,0.041365296,0.7924765,0.77905256,0.020576322,0.4453325,0.41543907,0.0023075312,0.5541825,0.5675584,0.029812472,0.5789718,0.46642047,0.02201424,frontal,sitting,movenet_thunder,1705583425,d0a4f492-50fd-438a-a976-5f4df4951668,center
0.42515412,0.4524732,0.5473143,0.45624423,0.39416483,0.6162009,0.3703995,0.44589606,0.57858396,0.5570857,0.41295546,0.7463529,0.3389064,0.52933943,0.41506365,0.78144693,0.75705874,0.6810826,0.25757536,0.75007063,0.70675606,0.8622206,0.8684038,0.01614722,0.16192834,0.8718672,0.030326588,0.5892781,0.59529525,0.010929156,0.3074423,0.4899755,0.032924242,0.82760584,0.9918157,0.0431401,0.7450632,1.0264345,0.037414692,0.80204767,0.774742,0.030610973,0.5541163,0.8677098,0.056911673,0.50991017,0.53072464,0.030427286,0.40880564,0.57375574,0.023545567,frontal,sitting,movenet_thunder,1705583428,a65f92d8-ef91-44f1-bdbd-d6f9e03843ef,right
0.5306647,0.44917285,0.6591815,0.5856379,0.40928334,0.66780996,0.48235354,0.40503418,0.52428824,0.64555776,0.46781623,0.6393053,0.4133519,0.45886248,0.6647948,0.79030037,0.76508886,0.74416536,0.25296235,0.7471919,0.64928144,0.8056037,0.7653557,0.0075248126,0.15012282,0.8769146,0.022678297,0.6422158,0.507045,0.024876129,0.013956744,0.85216665,0.049630534,0.8261261,0.9923284,0.053778898,0.2759716,0.9051688,0.0042891405,0.80262285,0.7783341,0.027793013,0.5460406,0.8597055,0.033735234,0.59085625,0.6815118,0.01713295,0.61064154,0.47158462,0.026721057,frontal,sitting,movenet_thunder,1705583431,6b075d65-8b11-47c8-9830-f49b5bff73dc,center
0.5977499,0.46849722,0.43448037,0.6575091,0.4634547,0.44303024,0.57196116,0.40651017,0.65106124,0.68899935,0.5488051,0.49837863,0.47324026,0.426158,0.56802785,0.7838377,0.77069026,0.736156,0.2503606,0.7370856,0.6105104,0.7070969,0.49826047,0.027428823,0.13090894,0.871967,0.05912877,0.657041,0.59179026,0.02921796,0.009298644,0.8588701,0.0871724,0.8067742,1.0231318,0.045426495,0.22066846,1.0016376,0.035381466,0.80714095,0.78199273,0.017166585,0.47148505,0.86603504,0.012133263,0.9724234,0.9978094,0.035696544,0.5839485,1.0398015,0.004487081,frontal,sitting,movenet_thunder,1705583433,e4b49a5c-6b4d-4ba3-8676-fe44d465c218,left
0.5172825,0.4495777,0.6992105,0.5707525,0.40616214,0.55279225,0.46609637,0.40601856,0.39569774,0.6359136,0.4613284,0.74390364,0.39995164,0.45767128,0.6588934,0.78081954,0.7645842,0.70667714,0.24532713,0.75705063,0.63172036,0.973007,1.0074214,0.024991432,0.013278877,0.8502793,0.021874288,0.6059717,0.55696994,0.022775058,0.1692816,0.42882192,0.0057260673,0.80566573,1.0191511,0.047367185,0.0130745815,0.9499067,0.03521232,0.78631335,0.77928984,0.020477898,0.4940534,0.8714423,0.031234153,0.56541836,0.5530242,0.033319637,0.60247844,0.4567199,0.021550184,frontal,sitting,movenet_thunder,1705583435,7cdbe0af-de77-435f-8811-c4d2332a8810,center
0.6527589,0.64329374,0.48671663,0.70812106,0.60860515,0.5967599,0.62653387,0.5753398,0.5985931,0.73672825,0.6013893,0.43469352,0.52534115,0.4866963,0.496053,0.7596728,0.7712506,0.4512492,0.2613156,0.7387191,0.57502097,0.83554584,0.8680085,0.05728433,0.13845897,0.87863904,0.041581195,0.63519293,0.79378676,0.030764315,0.0958258,0.86969364,0.045095757,0.75051576,0.88709664,0.044886257,0.10021493,0.86552477,0.03805778,0.8165986,0.76928675,0.13198382,0.0051615075,0.98579305,0.046001438,0.9727922,0.9880065,0.024419347,0.99059343,0.9853171,0.03466727,frontal,sitting,movenet_thunder,1705583448,eeb2341a-a612-436f-a30b-9f1ffdcad7bd,wrong-left-forward
0.6558097,0.6424618,0.5522132,0.7105392,0.6069443,0.64473313,0.62875235,0.5755995,0.59451336,0.7393236,0.5980388,0.21805379,0.52419,0.49020162,0.5377103,0.74955755,0.76201636,0.43942907,0.26060468,0.74120575,0.54953253,0.8346489,0.871835,0.04790241,0.13075882,0.87878084,0.038870133,0.6471457,0.797356,0.030533632,0.09671745,0.869104,0.041283604,0.75082326,0.88806957,0.04794171,0.21775354,0.8743934,0.02782494,0.8131775,0.76321226,0.14969549,0.27586803,0.85074043,0.008034119,0.97209656,0.98582655,0.02981325,0.98981404,0.98299223,0.03662402,frontal,sitting,movenet_thunder,1705583449,90391345-ac4c-4ac1-9788-448f3fe5fe9c,wrong-left-forward
0.41181415,0.61556286,0.57835567,0.44351244,0.5381175,0.57622683,0.35663512,0.5789361,0.56640726,0.5465675,0.48500934,0.57775164,0.32861084,0.5801462,0.28400275,0.79046744,0.75091475,0.7641736,0.26365888,0.74718994,0.5669716,0.749977,1.0023364,0.019758055,0.19632414,0.85393775,0.11846558,0.18528591,0.8680007,0.055169523,0.16231574,0.79696846,0.033205245,0.8098277,0.99382126,0.06530085,0.71776485,1.0219265,0.043041274,0.026792303,0.97454476,0.058424015,0.39570633,0.2953585,0.015028942,0.54512733,0.42329848,0.012116186,0.026957572,0.9968679,0.075781666,frontal,sitting,movenet_thunder,1705583455,58ea69d4-fd3b-496f-81be-b8e9a2745fc2,wrong-right-forward
0.40916216,0.62711114,0.6006807,0.4438911,0.5551318,0.59305924,0.3596239,0.5875003,0.5830176,0.5491386,0.49141207,0.6392446,0.34411559,0.5851847,0.32609412,0.80109924,0.75894743,0.62943,0.2680489,0.7434271,0.5510275,0.73167276,0.99838287,0.024191225,0.19644336,0.8503835,0.11010068,0.4635438,0.79092944,0.0059093037,0.16120552,0.7970263,0.027482942,0.81830436,0.89157784,0.04092284,0.35485777,1.0126683,0.04067586,0.8186156,0.78127426,0.03346545,0.3973392,0.34909242,0.00807899,0.5814798,0.76553994,0.057725683,0.008575504,0.8691232,0.06995642,frontal,sitting,movenet_thunder,1705583457,891895d3-5481-4418-9936-2e0bb117988d,wrong-right-forward
0.42871386,0.5158229,0.5496571,0.45334914,0.44584128,0.51901716,0.37010396,0.50849324,0.77347,0.54554355,0.43782538,0.6048774,0.3353817,0.5706455,0.49989736,0.78491753,0.7505445,0.6603018,0.27574366,0.67883164,0.6443031,0.8610468,0.8770645,0.021052003,0.1821092,0.7516712,0.03833903,0.5750145,0.6737046,0.013852453,0.16728334,0.739724,0.081611484,0.8116044,0.8945283,0.021689445,0.40855113,1.023511,0.034355998,0.8005626,0.7755654,0.022837397,0.49858454,0.8657069,0.06451329,0.5855583,0.73717934,0.043911964,0.39718792,0.6394067,0.02483115,frontal,sitting,movenet_thunder,1705583464,c3a6cc36-ea8e-4ba0-94f4-9bf49a9faaf1,wrong-right-shoulder
0.42654297,0.5169149,0.53454757,0.45422935,0.4477995,0.48751727,0.36820433,0.5096938,0.77487266,0.5478737,0.4431501,0.6698208,0.3352933,0.5734177,0.48868647,0.7808939,0.7554338,0.7783002,0.2777679,0.67324674,0.53225875,0.84974957,0.8696329,0.02808451,0.17185941,0.7487959,0.032798905,0.58839214,0.666942,0.014491017,0.17086852,0.7275877,0.061398394,0.81055534,0.8890007,0.049939107,0.42360985,1.0212857,0.05136404,0.80362946,0.7759623,0.034641348,0.25535506,0.663134,0.104671486,0.56936336,0.66424847,0.047657456,0.1774929,0.7331894,0.055041775,frontal,sitting,movenet_thunder,1705583465,5a9d21b9-f593-4e0e-877e-541335a9c2f3,wrong-right-shoulder
0.55927163,0.49308744,0.5995815,0.6295483,0.47996888,0.5735018,0.5397616,0.42633227,0.8115527,0.67283124,0.546711,0.6076749,0.4629989,0.42330784,0.53690785,0.75699425,0.6926934,0.7375766,0.2625088,0.7246077,0.6034502,0.886233,0.8885797,0.067533374,0.14924441,0.86708236,0.08343804,0.6411424,0.7119591,0.012120222,0.04418294,0.41057584,0.017259236,0.73520905,1.0190747,0.07966188,0.050142817,0.88427323,0.02709382,0.79291296,0.68314695,0.011304732,0.462154,0.8681157,0.03106623,0.6661839,0.9645492,0.0039663636,0.53570485,1.0254649,0.0070845047,frontal,sitting,movenet_thunder,1705583473,5445a359-de5e-43c6-a368-3c7178d1b7a3,wrong-left-shoulder
0.56512207,0.49336734,0.6052969,0.63342285,0.4788006,0.69661057,0.5440176,0.4261457,0.76112694,0.6747084,0.5485826,0.5434559,0.46262276,0.42519134,0.61118156,0.7579894,0.69068784,0.7671226,0.26408017,0.7259176,0.61684954,0.8854936,0.8855827,0.06279928,0.15665992,0.86512786,0.07084624,0.64463824,0.69270444,0.009661229,0.14649749,0.7953823,0.047351666,0.73555565,1.0221303,0.07627489,0.04687175,0.88481826,0.02511909,0.7986926,0.68903327,0.014246058,0.46723056,0.8657485,0.03826478,0.68386793,0.9629323,0.0038494293,0.55326134,1.0293148,0.008473005,frontal,sitting,movenet_thunder,1705583474,5e45fae7-7b3c-44c2-80ee-99978a6cad07,wrong-left-shoulder
0.6685574,0.6387751,0.39969102,0.71800894,0.61956424,0.59999204,0.6470618,0.5621852,0.56069857,0.73757803,0.63801736,0.42741957,0.5395018,0.4759568,0.42738405,0.75521135,0.78033626,0.42710465,0.2616487,0.7427109,0.44868636,0.7887884,0.8572104,0.03918189,0.810933,0.75122726,0.060159996,0.6724477,0.75403446,0.061592422,0.42751712,0.64604986,0.011746826,0.43510297,0.86315775,0.011148123,0.23171714,0.81787616,0.020721111,0.8182457,0.76314515,0.30600503,0.80245787,0.76340276,0.14108959,0.97279876,0.99355924,0.025009293,0.018161183,1.0036049,0.05442123,frontal,sitting,movenet_thunder,1705583481,86911d94-0ca5-4aca-bffc-96a847bc9af7,wrong-left-forward
0.6637064,0.63966703,0.34312826,0.7186144,0.61720204,0.6568612,0.645515,0.56951135,0.5978027,0.744592,0.63082546,0.39917776,0.5502162,0.4749663,0.48661545,0.7570719,0.77344644,0.47444373,0.2638988,0.73627925,0.520321,0.7908488,0.8655111,0.04583298,0.12600492,0.8740389,0.057486176,0.6224435,0.77919376,0.048634946,0.39063105,0.67303306,0.0056274976,0.7011038,0.8846282,0.04806446,0.19019873,0.86769456,0.051276896,0.8184538,0.7643013,0.26934806,0.8036135,0.7642475,0.10883027,0.9732295,0.9953165,0.023969794,0.017036786,1.0055624,0.04072126,frontal,sitting,movenet_thunder,1705583482,a2ffa11e-3747-4e44-95de-5276d8fe9415,wrong-left-forward
0.3713003,0.6031504,0.5807422,0.39189893,0.53518915,0.47251144,0.32048097,0.5817616,0.61274433,0.49915937,0.47572228,0.5438297,0.30670926,0.5993521,0.24090035,0.7884443,0.7374251,0.77922976,0.28583136,0.75190353,0.47369024,0.8660521,0.87103707,0.025702462,0.20709004,0.84470505,0.108248405,0.19368504,0.8592166,0.068595685,0.198881,0.85859823,0.06406652,0.8378721,0.8875998,0.031211542,0.7098893,1.0322825,0.05257685,0.25443804,0.7559934,0.04572247,0.3998735,0.3138316,0.025307517,0.49705902,0.4010869,0.018650621,0.4113724,0.3176251,0.03037808,frontal,sitting,movenet_thunder,1705583484,81bbe865-f08d-4f68-99a3-6dd5eae7972f,wrong-right-forward
0.37680984,0.60849124,0.431362,0.39360228,0.5383633,0.5298897,0.32494906,0.5877976,0.604961,0.50252396,0.47420493,0.55370265,0.3157788,0.60041565,0.2162507,0.7941382,0.7399372,0.77947694,0.28375587,0.75216955,0.4934439,0.8656132,0.87022126,0.03122198,0.20818372,0.84670085,0.11786282,0.20030844,0.86580616,0.08340252,0.20234977,0.8614171,0.08635265,0.8219981,0.88645667,0.046810254,0.7308831,1.0302817,0.04564681,0.2467933,0.7569216,0.046305515,0.41414514,0.326404,0.018819962,0.5045066,0.4186659,0.015050812,0.56338483,0.74567086,0.027908549,frontal,sitting,movenet_thunder,1705583485,b067ba35-8b07-41b4-9395-ad553cb03416,wrong-right-forward
0.5069461,0.45449114,0.64201903,0.5598937,0.4133741,0.73526764,0.45820332,0.409181,0.66183066,0.62033045,0.4631169,0.72838354,0.39036804,0.4528441,0.49662372,0.7675376,0.75627977,0.7173934,0.24125537,0.7538554,0.6714809,0.84749913,0.8692469,0.022651834,0.020351648,0.9741675,0.03348913,0.5947711,0.5719739,0.017539935,0.14830688,0.4411339,0.0074074725,0.77869093,1.0234783,0.03730626,0.05122157,0.87929523,0.023460701,0.78782004,0.7695848,0.019837756,0.4463132,0.43726113,0.002900265,0.55084664,0.5691872,0.022721745,0.57359,0.46520448,0.021491906,frontal,sitting,movenet_thunder,1705583489,ff6b7503-0865-4e26-bf2f-6de33226058b,center
0.47410703,0.4739884,0.7543386,0.51930225,0.4432136,0.7634942,0.4377812,0.44098657,0.3879858,0.5797435,0.48905274,0.67606276,0.38767213,0.47906962,0.6974432,0.70530444,0.7360207,0.66456,0.25407055,0.7341013,0.71468216,0.76312983,0.87559897,0.022428222,0.17758723,0.9844102,0.027685765,0.57025605,0.99605155,0.04092419,0.15771307,0.47591257,0.0028089308,0.6576311,1.0280184,0.0637976,0.040944546,0.8821038,0.017987298,0.7252115,0.76499194,0.015550742,0.6106872,0.8641537,0.019341547,0.50816584,0.7261911,0.0059110494,0.5492965,0.48228785,0.021213999,frontal,sitting,movenet_thunder,1705583497,e265d0e5-b49f-4b81-92db-53365430cd16,center
0.4727552,0.47377646,0.72526056,0.5178813,0.44284216,0.7056158,0.43693182,0.43870386,0.48342484,0.57778585,0.48903397,0.60202825,0.38445532,0.48014435,0.75474447,0.70464516,0.73626393,0.67612535,0.25356418,0.7356585,0.6968889,0.7612607,0.86988926,0.028539682,0.17749783,0.9837242,0.025684893,0.5676865,0.996775,0.03780216,0.37865174,0.48942348,0.015233213,0.64291584,1.028082,0.063675806,0.03985119,0.88143885,0.020941118,0.72484404,0.76450634,0.018175958,0.61182433,0.86379045,0.020887151,0.50952286,0.72351444,0.0071993247,0.54843044,0.48129722,0.0188362,frontal,sitting,movenet_thunder,1705583498,aff821d6-b143-4d6e-8fd4-b643dda3bc44,center
0.56417537,0.5007222,0.4800829,0.6144505,0.49867767,0.50520796,0.5437786,0.45244947,0.4921068,0.63988495,0.56332463,0.62893695,0.461805,0.4548166,0.5336868,0.69853014,0.73985296,0.83491206,0.2510124,0.7231578,0.6989445,0.7547586,0.8713496,0.04266311,0.16195685,1.0000257,0.04012788,0.5800763,0.6322439,0.011132492,0.4423742,0.5022533,0.014365643,0.62192196,1.0332247,0.060855146,0.23200072,1.0201374,0.031148002,0.7209081,0.7622811,0.020819569,0.5975902,0.8645986,0.015897198,0.66338354,1.0317135,0.0023301647,0.5664789,1.016324,0.0058271736,frontal,sitting,movenet_thunder,1705583501,101e8552-c62f-4443-b2a3-bc8739594135,left
0.5664907,0.5028077,0.5886761,0.61648166,0.50037783,0.5585302,0.545989,0.4529778,0.5392741,0.6393385,0.56427586,0.65815896,0.45946252,0.45478627,0.5784674,0.7005584,0.742294,0.82362735,0.24837337,0.7254688,0.6846119,0.7560168,0.8688246,0.041307777,0.16167012,1.002974,0.029473633,0.628384,0.72382426,0.003582343,0.44228902,0.49898916,0.014190832,0.5423989,0.35700598,0.07352366,0.21918333,1.0202569,0.030812765,0.72297424,0.76064044,0.021247968,0.63339514,0.8524317,0.018912746,0.6818562,1.0290713,0.0025123153,0.5835067,1.0182849,0.006925547,frontal,sitting,movenet_thunder,1705583501,c0ccc9f3-ab5c-415f-ba35-69f0efe558f0,left
0.3961767,0.49044785,0.640756,0.42410055,0.43754944,0.45467028,0.35000208,0.48796654,0.6940682,0.51171976,0.45409423,0.5160114,0.32729095,0.5585298,0.45823777,0.7053591,0.73156464,0.70025456,0.25450224,0.7347949,0.6923811,0.7618882,0.8782246,0.023028648,0.19391318,0.86667836,0.031844586,0.5272124,0.65835005,0.009072669,0.31110358,0.5168108,0.040604662,0.67935413,1.0280921,0.047461938,0.3774423,1.016478,0.032300215,0.72338045,0.7574226,0.023226352,0.0025522974,0.8848477,0.032549508,0.487693,0.5325335,0.020163348,0.02198033,1.0014725,0.054094795,frontal,sitting,movenet_thunder,1705583504,c037ce2c-a0d7-41f3-8eb8-1258d83e1dc3,right
